f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
-0.619189,5.654711,0.2,0.02,0.02,0.01,RANDOM,2653,2,"AMRX,NXGL,ORRF,MSBI,BRID,JAKK,GMGI,CCRN,HUBG,EOLS,JL,FCNCA,CRBU,AIFU,CYTK,PPCB,KOSS,KPTI,RDAGU,PNTG,LLYVA,API,HELP,MGIH,NVCT,BSVN,NGNE,ALDX,CURR,PETS"
-0.653001,5.68055,0.02,0.02,0.01,0.01,RANDOM,2653,2,"CVBF,RBKB,LUNG,KINS,ONB,GMGI,PRPL,BLMN,AIFF,CG,PVLA,QTI,BGC,MKZR,CBUS,AGAE,DXCM,MLAC,GRCE,PKOH,INTC,RENT,ETOR,ITHA,RDI,NKLR,NMRK,BWAY,EVGN,RLYB"
-0.666955,5.708122,0.01,0.03,0.01,0.01,RANDOM,2653,2,"AEI,CVBF,CSX,OCUL,EMAT,INTR,ASPS,HLP,GMGI,PRPL,CHAR,GILT,INV,NUVL,IRD,DMII,HTZ,FFIC,CCC,CAPR,FATBB,AUBN,LWAY,NGEN,KFII,RELL,MGRC,OSW,MOMO,BLKB"
-0.68688,5.725448,0.04,0.03,0.01,0.01,RANDOM,2653,2,"BMR,HON,REFR,ARTV,CDIO,PBHC,GMGI,CCSI,PLBY,VISN,ORLY,EDTK,MDLN,LPRO,MPB,AGAE,CVRX,HTCR,MAMA,CASH,ICG,IPOD,MCGA,PLMR,OBA,CARG,IDN,LKSP,FRMI,PPC"
-0.722388,5.73729,0.13,0.04,0.0,0.01,RANDOM,2653,2,"CDIO,ASLE,GMGI,PRPL,NVMI,PVLA,PLTR,BAOS,IRDM,FLNT,CRIS,CVRX,CAKE,MAMA,ADGM,LOBO,MSTR,HNNA,BGL,ESHA,SPOK,TPG,PNTG,CMCSA,SBFM,AEIS,HYMC,KYNB,EXPE,PTGX"
-0.723158,6.009712,0.1,0.02,0.01,0.01,RANDOM,2653,2,"NATR,BIAF,JKHY,GMGI,KURA,AXIN,NTWO,IRD,FIP,IFRX,NCI,RAAQ,AGIO,FNLC,PTON,GSRF,GSAT,HOVR,EHLD,RGTI,GSHD,MDB,AEP,AAPG,MKSI,PEP,SVC,INGN,CDT,KALA"
-0.736533,6.451916,0.03,0.01,0.02,0.01,RANDOM,2653,2,"DNLI,REG,FIBK,GMGI,CAPT,CRWS,NAMM,MBRX,NCI,JRVR,OLOX,PKOH,AFBI,QCOM,OPEN,RENX,LIQT,CTLP,DSP,ANSC,TPG,PBM,RDGT,ETON,CHMG,EML,KELYB,INMD,CURR,ABVC"
-0.761074,6.553438,0.07,0.0,0.02,0.01,RANDOM,2653,2,"PRPO,PFG,FINW,ELOG,GMGI,AIRJ,ASMB,INV,ASRV,RXT,PTLE,DUO,BIDU,FNLC,BVC,ABSI,PULM,PEBK,POCI,GHRS,FTAI,BGIN,ITRM,GLIBK,PMTR,RIBB,QNCX,AVX,EWBC,LI"
-0.531594,5.63993,0.25,0.03,0.02,0.02,RANDOM,2653,3,"MBCN,NVTS,MELI,FDBC,GMGI,RGS,GYRO,RPAY,KVAC,INAC,BANX,COHU,MCGA,ADI,POWI,KRUS,WAY,CRUS,EA,KDK,PYPL,HAS,GBLI,CSBR,CRCT,CHAI,RAPP,BCBP,KROS,RLAY"
-0.56661,5.647913,0.01,0.04,0.02,0.02,RANDOM,2653,3,"FUFU,DXR,BTOG,FDBC,GMGI,CAPT,IRMD,DAKT,NUVL,ACB,RAIL,OMEX,ANGO,PXS,PTON,ORIO,GLBS,DGII,RDAGU,CAPN,GBLI,MDRR,CAEP,AMRN,KRT,KG,ALOT,EML,ADUS,PTGX"
-0.610567,5.654911,0.05,0.02,0.01,0.01,RANDOM,2653,3,"EURK,PRLD,GMGI,AIRJ,NMRA,GAIA,FLNT,AMAT,NWL,FOLD,NMP,FCHL,LDWY,CRBP,POWI,RGP,CRUS,HOTH,NTIC,ARVN,FOXX,PAYS,FWONK,CABA,FBLA,OKUR,CLBK,MDXG,FNGR,NEWT"
-0.634671,5.669642,0.05,0.02,0.01,0.01,RANDOM,2653,3,"ASND,IQST,KINS,GMGI,NSPR,FTHM,REAL,OCS,HERZ,KLIC,OFAL,HQI,NTLA,JF,EBMT,BANR,BNKK,FOX,JBLU,KOYN,LPBBU,GTIM,PDFS,BNZI,FOSL,BDTX,OSW,MASI,INEO,NXTC"
-0.665917,5.675177,0.02,0.05,0.01,0.01,RANDOM,2653,3,"EWCZ,LGO,REG,NBP,NDAQ,NVTS,GEG,ARTV,GMGI,BLBD,HUDI,DERM,DMII,FISV,FLYW,BCAB,EYPT,GTEN,MSAI,LITM,POET,IBCP,RBCAA,MIDD,FHB,CROX,GDYN,PZZA,KMRK,MCHX"
-0.667975,5.690706,0.08,0.08,0.01,0.02,RANDOM,2653,3,"LGO,LFWD,ANY,RILY,KC,GMGI,NMRA,QNRX,PRAX,ENPH,CNOB,CHW,FSLR,GPRE,ORIO,RDAG,UNB,PLSM,NSTS,HUMA,POWL,ASTE,LKQ,COKE,CCII,ANAB,EZPW,APEI,AMCI,LPTH"
-0.737212,5.737156,0.17,0.02,0.07,0.01,RANDOM,2653,3,"ORRF,RDNW,PIII,PPTA,CDIO,GMGI,PLBY,DMLP,GCT,CYN,MMTX,OFLX,AVAH,ADTN,HALO,MMTXU,GPAC,GSHD,MRX,LIDR,ATII,KRRO,FCFS,ASML,DJCO,FULC,OVLY,BANL,CZNC,BRAG"
-0.802978,6.103445,0.05,0.03,0.02,0.01,RANDOM,2653,3,"BMRC,BMM,CDIO,GMGI,HIND,NUVL,HTCO,IMDX,ECX,FEIM,MBRX,IFRX,ESEA,MAR,NYAX,PCTY,MGN,NCI,AFJK,ADTN,PLAB,GSIW,RAY,BWMN,ALXO,EHLD,NAMS,KTOS,MOMO,FROG"
-0.53386,5.643457,0.07,0.02,0.03,0.02,RANDOM,2653,4,"ACHV,GLUE,NWPX,REFR,JAKK,GMGI,FENC,PRTH,CAC,ECBK,OMER,LGVN,KPRX,ALRM,MAPS,EDRY,BTAI,ARCC,KITT,OFIX,AEAQ,GEMI,AMRN,BIRD,CASY,ARTNA,PFX,BLKB,ADUS,FUSB"
-0.552261,5.644819,0.07,0.01,0.03,0.01,RANDOM,2653,4,"FUFU,JKHY,JXG,GMGI,PGC,ALM,BNTX,IMDX,AVBH,DRS,HVMC,HTOO,CRDO,MKLY,CTMX,CEPF,HBNB,NTRS,MAAS,HCACU,ARCC,CLPS,DRDB,PRCT,DHIL,PLUT,HTHT,PPHC,GLPI,AVX"
-0.588129,5.647287,0.17,0.04,0.02,0.01,RANDOM,2653,4,"COGT,INDI,NWPX,AVXL,MPWR,GMGI,OTTR,IREN,OVBC,BAOS,MVST,FATE,BELFB,KRMD,CTNM,OTLK,FRST,ABNB,LXRX,KOSS,MDB,MBVI,HOLX,DHC,OSUR,ENLV,NEXN,PMTR,LI,CTNT"
-0.611409,5.655894,0.11,0.03,0.02,0.01,RANDOM,2653,4,"EFOI,PENG,GMGI,CHAR,GILT,LAND,HAO,VSAT,ATHE,MNY,PGAC,ESLT,HOWL,INCY,FXNC,GMHS,CRAC,JYD,CABR,ANDE,LMB,OPEN,MBAV,LSCC,KNDI,ABEO,AIP,FSV,CLNE,MASI"
-0.652318,5.662372,0.04,0.01,0.01,0.02,RANDOM,2653,4,"EFOI,PFG,ARBK,GMGI,CAI,ASRV,HIND,GYRO,CCEC,OWLS,LSBK,LFST,FERA,GTEN,CHA,FIZZ,AMST,PPCB,ATEX,MTC,ANGH,BOF,APWC,SVC,CEG,MRKR,KYNB,BON,LONA,ERAS"
-0.666117,5.672519,0.03,0.05,0.02,0.01,RANDOM,2653,4,"OSPN,RBKB,FKWL,PENN,PHOE,GMGI,AIFF,ELTX,IAC,PACH,JL,ISSC,BACC,FOLD,LBRDA,CHR,RCKY,QETA,FORM,CCTG,PRSO,MESO,HIVE,NSYS,HOLX,MGRC,QIPT,KMRK,EXPE,ADUS"
-0.679352,5.722336,0.01,0.02,0.02,0.01,RANDOM,2653,4,"AMRX,BL,PENG,GMGI,LINE,HCMA,GIBO,MITK,MNY,ECX,MDLN,BDMD,CHRD,ESEA,APLD,CENX,ANEB,NNBR,MYSE,FUNC,DVLT,LCFY,MBVI,BLBX,FCBC,CNEY,OXLC,CURR,ITOC,PPC"
-0.712384,5.724698,0.04,0.01,0.01,0.02,RANDOM,2653,4,"POLE,CVKD,REBN,GMGI,BACQ,NMRA,PUBM,CISO,FANG,MBBC,CAPR,CNSP,FATBB,PMN,QUBT,GTERA,CHA,BWMN,EDRY,DNTH,GPAC,EZRA,NWSA,NEUP,ONFO,ADAM,HCAI,GRRR,PCSC,COIN"
-0.803115,6.054947,0.02,0.09,0.01,0.02,RANDOM,2653,4,"PODC,FMAO,PSHG,NSIT,PBHC,GMGI,KLTO,BZAI,IRDM,LMFA,GURE,NCI,APLD,IBOC,LOBO,JFB,ACHC,HRTX,UNB,CHEF,IMRX,CHKP,AIHS,POWL,CSBR,KZR,GAIN,LNTH,REPL,MEHA"
-0.52804,5.644766,0.05,0.04,0.02,0.01,RANDOM,2653,5,"EURK,FKWL,KINS,KIDS,GMGI,BCAL,OS,MCRB,DLO,KLIC,WDAY,FTNT,HTOO,CPOP,KOYN,GPRE,MACI,URBN,KDK,IDAI,LINC,VALU,DLHC,BWFG,ISBA,COKE,MPLT,LPAA,SHOP,BFC"
-0.553915,5.645413,0.06,0.02,0.02,0.01,RANDOM,2653,5,"NATR,AXGN,SWKH,FGMC,APYX,KIDS,GMGI,IBAC,AXIN,ANGO,CELU,GENK,CELZ,LNKB,AMGN,LMB,CPRX,OTLK,CPSS,MWYN,EWTX,SIMA,ALKT,ACLS,ENSG,NDRA,QIPT,LZMH,IKT,PAMT"
-0.569722,5.648127,0.15,0.02,0.03,0.01,RANDOM,2653,5,"NATH,GO,HMR,CFFI,AMWD,CYCU,PTLO,BLFS,GMGI,BNGO,FVCB,FANG,CHRD,LOKV,ESLT,CCLD,GNSS,FITB,LEGH,CHRW,KDK,AGPU,ICMB,IPCX,LBTYA,ELDN,SEPN,PFBC,ROP,RLYB"
-0.605794,5.650657,0.08,0.06,0.02,0.01,RANDOM,2653,5,"PCVX,BOLD,ANY,DUOL,FDBC,GMGI,FVCB,EVAX,CGON,LITE,SEV,LOKV,PLRX,BUSE,IGIC,APOG,BELFB,RIVN,CCBG,EYE,UNB,CWCO,NTIC,RANG,OMSE,DNUT,ISBA,CCB,CENT,KBSX"
-0.607758,5.657505,0.02,0.05,0.02,0.01,RANDOM,2653,5,"ACHV,VKTX,GMGI,FRAF,DFLI,ATLO,CRIS,HAVA,CHRS,CMCT,HLIT,PLXS,CENX,BLUW,CCEP,ATRO,CZR,FULT,NTES,LPBB,CCIX,DBVT,OCSL,AXTI,BEEM,DHC,CHPG,OKYO,PZZA,AOSL"
-0.618221,5.664822,0.1,0.02,0.01,0.01,RANDOM,2653,5,"AROW,PSTV,SATS,ARTV,FSEA,COCO,GMGI,NSPR,LAFA,EFSC,DRS,MBOT,RPAY,IMMX,CVRX,AMPG,NEXM,EYE,KOD,ICLR,EM,DMAA,LLYVK,EA,DPZ,BSET,AHCO,GCMG,PPHC,RIOT"
-0.622249,5.67719,0.09,0.01,0.03,0.01,RANDOM,2653,5,"GMGI,RRBI,PRQR,EFSC,NYXH,FEIM,AVAV,ATCX,BENF,AERT,MBWM,CCEP,HYNE,JBLU,ESTA,LSCC,IOBT,EVRG,FDMT,BCIC,AEIS,OVID,OPAL,ALMU,RECT,CDLX,APEI,IKT,FARM,RLYB"
-0.626178,5.683008,0.04,0.04,0.01,0.02,RANDOM,2653,5,"MNSB,FA,APA,APPN,GMGI,NTRA,HFBL,GTX,FANG,KDP,QTRX,CGEN,HOWL,CCG,SCWO,CDNL,MMSI,RARE,MGYR,ACET,NWGL,KPTI,ARCB,BNAI,COSM,IPCX,PARK,DEFT,DIOD,CTSO"
-0.681626,5.68979,0.16,0.02,0.02,0.01,RANDOM,2653,5,"BCAR,MIMI,GMGI,HTBK,HIND,WFCF,MMYT,KYIV,MPB,ESEA,CAPR,COLA,MATH,CTNM,KLAC,APVO,ANTX,PLUS,LINC,LKSP,IEP,PMTR,ANNA,CVGW,DLXY,EWBC,MDXG,BETR,FEMY,INEO"
-0.68929,5.702635,0.02,0.02,0.01,0.01,RANDOM,2653,5,"PRTA,OBIO,ALHC,FBGL,GMGI,PLBY,CYN,NOEM,IRTC,CCG,DJT,CHR,AIRE,COLB,GANX,HRTX,AACB,FSBW,IMRX,IONS,ALCY,HUHU,CVGI,MRNA,BNAI,SVC,RAPP,EPSN,GOAI,PYXS"
-0.731556,5.801808,0.0,0.01,0.02,0.01,RANDOM,2653,5,"DCOM,BTCS,PIII,PPTA,HURA,GMGI,PESI,CXDO,ALBT,VRA,CLAR,CING,BKYI,NRDS,AUR,NTLA,FLY,MKTW,KRNY,ESGL,MACI,ORIO,ALDF,AGCC,PDC,DGICA,NVA,HUHU,BOF,BHRB"
-0.761199,6.083479,0.13,0.03,0.01,0.01,RANDOM,2653,5,"IQST,ADBE,GMGI,IMUX,LVO,ETHZ,CRIS,CING,MRVL,BUSE,MBWM,ABOS,OMH,ACOG,BNKK,ADI,NEPH,PLAY,PATK,PLSE,WAY,GLBS,PLUS,CRWD,CAEP,ECOR,OVID,COKE,INAB,OLB"
