f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
0.005206,0.032441,0.47,0.08,0.02,0.0,RANDOM,884,2,"AMRX,RXST,FFBC,BKNG,FKWL,DUOL,PPTA,ARTV,CRVO,DOX,CHSN,GECC,NWBI,NXST,CARL,IRMD,PKBK,BACQ,ALRS,FDSB,AEBI,HFWA,GPRO,CTRN,INBX,ASO,ELTK,EXTR,LIN,BACC"
-0.036037,0.03391,0.18,0.02,0.02,0.0,RANDOM,884,2,"DNLI,OSPN,FIBK,HBAN,INTU,HELE,HDSN,PAVM,GNTX,NECB,MIND,NRXP,FLL,AIRJ,PGC,KURA,CCSI,EXE,ALM,HAVAU,ADP,LFUS,LITE,CHEC,ETHM,BCML,ELTK,JUNS,MBIN,NYAX"
-0.036755,0.036371,0.09,0.02,0.03,0.0,RANDOM,884,2,"AROW,RBKB,QQQX,SWKH,VTGN,MXL,MU,NWPX,CUB,INMB,ADBE,LAES,GILD,PRPL,CHAR,NWBI,LSTA,HUDI,HIND,FDSB,CARE,GSM,CELH,NNDM,LIEN,WHF,CCEC,BCML,CHRD,MPB"
-0.039103,0.037919,0.06,0.04,0.02,0.01,RANDOM,884,2,"JFU,DNLI,PAA,PCVX,MAZE,FGMC,NRIX,FBLG,COLAU,ICFI,RGS,PGC,HBCP,BACQ,CAMP,IMVT,OZK,CELH,ICUI,AQMS,MLAB,QSEA,QTI,OCS,HFWA,QNRX,OWLS,NTAP,ALTI,MAR"
-0.072912,0.038194,0.15,0.03,0.01,0.0,RANDOM,884,2,"DCOM,COGT,LIND,AROW,CGCT,CRNX,INTU,GO,INDB,RADX,NXPL,ANTA,HEPS,ADBE,VKTX,FBGL,IAC,AEBI,IRD,BATRK,FWONA,GCTK,OVBC,AVBH,KPLT,ELTK,QTRX,CRIS,ESLT,CRBU"
-0.074876,0.042045,0.08,0.02,0.02,0.01,RANDOM,884,2,"CGCT,PLMK,CLPT,MBCN,TWIN,MNDO,EXEL,BRID,MGTX,ARTV,UFG,MDCX,BIXI,ICFI,REBN,AIRJ,CMCO,MFIN,HAVAU,BCAL,FNWD,CAMP,ARQ,CELH,DFLI,VSAT,PRAX,AUGO,IPEX,AMAT"
-0.097847,0.047809,0.08,0.05,0.01,0.0,RANDOM,884,2,"MEGL,ETS,IMOS,BOLD,NTHI,ELVA,MCBS,GFS,CPIX,BIXI,KURA,PRVA,CALM,BBIO,IMUX,HUDI,FRGT,CARE,BCPC,OZK,PTEN,BKHA,LITE,AUPH,HFWA,SEV,TILE,AKTX,CHRD,OWLS"
-0.120843,0.04795,0.04,0.04,0.03,0.01,RANDOM,884,2,"AEC,LIND,KFFB,NHTC,MXL,GLIBA,MCBS,BMM,NRXP,PTLO,MRM,NCSM,FMBH,CCSI,CHCI,ATRC,ALM,DAKT,RRBI,PACH,WFCF,PTEN,CRVL,LFUS,PVLA,BOKF,SEV,LOKV,IPEX,ESEA"
-0.137618,0.062113,0.0,0.06,0.02,0.01,RANDOM,884,2,"CSGS,PAHC,VTGN,FINW,KEQU,EXOZ,KINS,CPIX,IBAC,FENC,OTEX,HIND,OS,LVO,OZK,GSM,PTEN,CATY,GTX,ONMD,ODYS,REAL,NN,MVBF,AVBH,PTLE,LGIH,NBTX,AUGO,HWKN"
-0.145172,0.068522,0.03,0.03,0.02,0.0,RANDOM,884,2,"EWCZ,KFFB,HBAN,GNLX,NWPX,PFG,MCBS,FCEL,NCEW,MIND,POLE,VKTX,COCO,HCMA,AIFF,RCEL,IAC,PSNY,APM,OS,FTHM,IRD,CELH,ETHM,SEV,JACK,TILE,ECPG,NTAP,CHYM"
-0.148156,0.074551,0.08,0.02,0.02,0.01,RANDOM,884,2,"ASND,NATH,ICCM,FCEL,NCEW,FBIO,KEQU,APPN,NTCT,COCO,INTR,BTOG,IBAC,EXC,CLMT,BNTX,OTEX,BCAL,LVO,OZK,LPLA,MBIO,ODYS,PUBM,CFLT,BDMD,CGC,CRIS,ESEA,FITB"
-0.172415,0.080312,0.39,0.02,0.02,0.0,RANDOM,884,2,"AMRX,UFCS,ARGX,ORRF,DXR,NVTS,PFG,IDXX,DPRO,PERI,HURA,MELI,PANW,USEG,LINE,AVT,ELTX,EXE,PACH,LFUS,BSBK,HFWA,SEV,CLYM,ASO,NBTX,RDWR,BACC,AVNW,CHRS"
-0.205006,0.084858,0.03,0.04,0.02,0.0,RANDOM,884,2,"COGT,UFCS,JLHL,PCVX,BOLD,LASR,MXL,NVTS,PIII,BPOP,GNTX,NCEW,GLOO,FBIO,ASPS,PGC,AXIN,EXE,HIND,MMYT,EVAX,OCGN,CATY,GPRO,SEV,CTRN,BAOS,CHRD,CRBU,FMNB"
-0.211577,0.13573,0.05,0.03,0.02,0.0,RANDOM,884,2,"CAPS,BSAA,QQQX,NHTC,HBAN,JJSF,CLPT,MEOH,PSHG,PENN,HURA,BLFS,ACGL,CLLS,CMRC,PKBK,IMUX,HUBG,BNBX,VRA,GPAT,BLIN,VSAT,CLYM,QNRX,JL,ATOM,CFBK,AMAT,ESEA"
-0.230012,0.137019,0.0,0.04,0.01,0.01,RANDOM,884,2,"MEGL,BRKR,MAZE,HXHX,SUIG,PSHG,BLNK,EXOZ,MDCX,FBGL,CMTL,CARL,BACQ,KLTO,NMRA,WFCF,BNGO,GCT,EVAX,CGON,MGIC,ATHE,EGAN,MNY,CIFR,LAFAU,ATLC,BDMD,ECPG,AUGO"
-0.240536,0.149909,0.06,0.06,0.01,0.0,RANDOM,884,2,"PAHC,OCUL,NBP,OSPN,GNLX,CCD,APP,MGTX,PERI,PSHG,SLAB,NSIT,BTOG,LOCO,MLEC,CHAR,FMBH,ASRV,FAT,HUBG,PROF,IRD,CARE,ACB,PLTR,AMTX,BDMD,NBTX,INVE,HWKN"
